task,dataset,metric,reference,spear_rho,pear_rho,spear_p,pear_p
ratings,all,c_npmi_10,full,0.4044914932381367,0.3414604285206323,3.083917344950287e-13,1.254802656493266e-09
ratings,all,c_npmi_10,nytimes_full,0.3704057776768938,0.305834969935642,3.4490104469305894e-11,6.474894210668538e-08
ratings,all,c_npmi_10,train,0.4111126511337787,0.31975051904242535,1.1565123304162236e-13,1.4743707308893036e-08
ratings,all,c_npmi_10,val,0.3601511459662774,0.19346430249348226,1.2846304954238379e-10,0.0007549801049889865
ratings,all,c_npmi_10,wikitext_full,0.4565730917942275,0.36298992567321414,7.450115783782341e-17,8.968259657450443e-11
ratings,all,c_v,full,0.4027337319772808,0.48863057185887193,3.9866514838530985e-13,2.0783546207429512e-19
ratings,all,c_v,nytimes_full,0.35011182557277926,0.42597493635184674,4.451417992097484e-10,1.180728262099016e-14
ratings,all,c_v,train,0.44720651861671196,0.55011481252938,3.709102366184828e-16,3.9546503804650936e-25
ratings,all,c_v,val,0.4057284710375676,0.2925324240324034,2.5718137117678853e-13,2.4834175002804035e-07
ratings,all,c_v,wikitext_full,0.37991428800504623,0.4591966860006122,9.769140364691329e-12,4.7101312682062935e-17
intrusions,wikitext,c_npmi_10,full,0.3767633301498797,0.36396500248030317,2.0131898935207386e-06,4.685903634586441e-06
intrusions,wikitext,c_npmi_10,nytimes_full,0.2762548765978486,0.23672131233967228,0.0006217259907235467,0.0035392679555800092
intrusions,wikitext,c_npmi_10,train,0.3726935430342669,0.3543969510801135,2.644006640202278e-06,8.609748222570368e-06
intrusions,wikitext,c_npmi_10,val,0.16966060090885665,0.09465345896481228,0.03793105294152965,0.24925762296544043
intrusions,wikitext,c_v,full,0.3163579818548537,0.3469821621850108,8.015089878907852e-05,1.3612250294125825e-05
intrusions,wikitext,c_v,nytimes_full,0.2899710284056171,0.2687538919912757,0.00031901992235432484,0.000882877982226696
intrusions,wikitext,c_v,train,0.36052165002267955,0.39328864406857716,5.845948437876618e-06,6.4043893754817e-07
intrusions,wikitext,c_v,val,0.18411831247920618,0.1672680937003512,0.024106131934774278,0.04076553235077163
intrusions,nytimes,c_npmi_10,full,0.28488140381072175,0.2341122291207733,0.00041026828301992844,0.0039331444491715
intrusions,nytimes,c_npmi_10,train,0.23477928676744564,0.18327773362183133,0.0038288617357286675,0.024770827554026355
intrusions,nytimes,c_npmi_10,val,0.23377491422531174,0.19337993576303655,0.003986843626714482,0.017738885387647074
intrusions,nytimes,c_npmi_10,wikitext_full,0.39171696229122643,0.3084165129742167,7.160773717146387e-07,0.00012315958514198775
intrusions,nytimes,c_v,full,0.331442853796515,0.3390250951513159,3.42644440585268e-05,2.1973372477199117e-05
intrusions,nytimes,c_v,train,0.38233338073359263,0.4046761843000323,1.378014203298077e-06,2.803094631152829e-07
intrusions,nytimes,c_v,val,0.35207461676650026,0.3476394357500733,9.950351508079118e-06,1.3076668587671293e-05
intrusions,nytimes,c_v,wikitext_full,0.4325915883854918,0.41810980159707606,3.23263831757513e-08,1.015806782058738e-07
intrusions,all,c_npmi_10,full,0.32477242128610456,0.26183763991744485,8.482009941151161e-09,4.292918755378288e-06
intrusions,all,c_npmi_10,nytimes_full,0.3210160529797561,0.2614121732567012,1.2838458161373196e-08,4.455193219203226e-06
intrusions,all,c_npmi_10,train,0.3059826300300115,0.23894610160007254,6.376561048256878e-08,2.8879353645430332e-05
intrusions,all,c_npmi_10,val,0.1716623098055212,0.09850583452035472,0.002854006208919595,0.08853195839508597
intrusions,all,c_npmi_10,wikitext_full,0.38106444512995546,0.3190794918949466,8.363235421579946e-12,1.58619901735396e-08
intrusions,all,c_v,full,0.3172285618699526,0.34807783753747457,1.938805619445114e-08,5.695776310205715e-10
intrusions,all,c_v,nytimes_full,0.3026614017341897,0.3016624822065742,8.978192469025572e-08,9.943110149008264e-08
intrusions,all,c_v,train,0.36938439162412395,0.39450103190019964,3.939912464871511e-11,1.3007530268219314e-12
intrusions,all,c_v,val,0.24428223062552704,0.18333532205171577,1.8822262170042054e-05,0.0014262819334692081
intrusions,all,c_v,wikitext_full,0.4175058360333531,0.43170924885983314,4.3938611159430314e-14,4.748507975780154e-15
ratings,wikitext,c_npmi_10,full,0.410513462152202,0.436157462013276,1.8132282812480112e-07,2.4182552274856317e-08
ratings,wikitext,c_npmi_10,nytimes_full,0.3104907802288147,0.29362456715032875,0.00011021650507109663,0.0002655374742472346
ratings,wikitext,c_npmi_10,train,0.45723941638655224,0.45501749188227736,4.054053963210628e-09,4.9219804394690236e-09
ratings,wikitext,c_npmi_10,val,0.27981651888951786,0.20810645917280257,0.000524524008273348,0.010603731317666579
ratings,wikitext,c_v,full,0.4055204238597216,0.5190618226086308,2.633288112172703e-07,1.010452244473665e-11
ratings,wikitext,c_v,nytimes_full,0.28553609688726744,0.37811834309975795,0.00039730988449925567,1.837023908044453e-06
ratings,wikitext,c_v,train,0.3896421720686598,0.512456018686702,8.290469968716083e-07,2.033194138686882e-11
ratings,wikitext,c_v,val,0.3744078401905152,0.2577746728632514,2.3582733833455755e-06,0.0014491969541929669
ratings,nytimes,c_npmi_10,full,0.36522041547415807,0.2842934213067839,4.320091849960508e-06,0.0004222381908959199
ratings,nytimes,c_npmi_10,train,0.3723325670146765,0.27667836674418883,2.7082266829019725e-06,0.0006093564748172473
ratings,nytimes,c_npmi_10,val,0.37516156362335806,0.25783297629508456,2.2421601763330308e-06,0.0014454675452541357
ratings,nytimes,c_npmi_10,wikitext_full,0.4966711622061103,0.2899964339304544,1.0184904894765608e-10,0.0003186158115786166
ratings,nytimes,c_v,full,0.4476968194836389,0.5440405108185994,9.236291857627866e-09,6.238699585921054e-13
ratings,nytimes,c_v,train,0.46565416472054677,0.5460064081684113,1.9200117955045935e-09,4.961599005095019e-13
ratings,nytimes,c_v,val,0.45837867560732687,0.5110111041722101,3.6682350860130825e-09,2.3644770751790253e-11
ratings,nytimes,c_v,wikitext_full,0.4571459126640777,0.47682312658888404,4.087399926228763e-09,6.897243711274214e-10
ratings,all,c_npmi_10,full,0.3847168530520913,0.32276249748068947,5.08534658237917e-12,1.0595598948012988e-08
ratings,all,c_npmi_10,nytimes_full,0.3716493749710054,0.27466902909712826,2.9312624621972686e-11,1.3600279555873786e-06
ratings,all,c_npmi_10,train,0.4080419342831607,0.31279014950238404,1.8275406213971145e-13,3.1201486924426836e-08
ratings,all,c_npmi_10,val,0.3307297254345148,0.1744294060462316,4.344400652357839e-09,0.0024304420698065803
ratings,all,c_npmi_10,wikitext_full,0.439131995187162,0.3359723007132627,1.423123685404622e-15,2.3823730439804334e-09
ratings,all,c_v,full,0.38188542636273737,0.481280447155776,7.4824488223812e-12,8.458800176311411e-19
ratings,all,c_v,nytimes_full,0.385034579674629,0.4556068899313612,4.868539844853581e-12,8.811850207180075e-17
ratings,all,c_v,train,0.41282637323211047,0.5298251815244399,8.940497600333365e-14,4.1207435355297635e-23
ratings,all,c_v,val,0.41714919082136837,0.2686713386753849,4.640119206635035e-14,2.3447236358229857e-06
ratings,all,c_v,wikitext_full,0.43253803427799975,0.5095133708616558,4.15680522298746e-15,3.1873725377792635e-21
intrusions,wikitext,c_npmi_10,full,0.3538390894361813,0.36605398927330973,8.91523282517225e-06,4.092341723558326e-06
intrusions,wikitext,c_npmi_10,nytimes_full,0.3049626574908531,0.2620068794260356,0.00014790175944077451,0.0012001514766911442
intrusions,wikitext,c_npmi_10,train,0.462765576440139,0.4443550048224947,2.487246094456905e-09,1.2250564311520012e-08
intrusions,wikitext,c_npmi_10,val,0.148731248105532,0.08823979713644937,0.069300348533289,0.2829267650294144
intrusions,wikitext,c_v,full,0.32753916157983554,0.33969987256074236,4.287696287723685e-05,2.1109595847823027e-05
intrusions,wikitext,c_v,nytimes_full,0.2992529930712642,0.30175518571329923,0.0001991876621210817,0.00017495653572050955
intrusions,wikitext,c_v,train,0.3830288448152737,0.38334939236051585,1.313663402030229e-06,1.2849761174647643e-06
intrusions,wikitext,c_v,val,0.25253543073668006,0.1955641427177987,0.0018224671378940997,0.01646999379085092
intrusions,nytimes,c_npmi_10,full,0.27484842246653435,0.24074998968687894,0.0006644846366235944,0.00300052530504306
intrusions,nytimes,c_npmi_10,train,0.27822686494521753,0.23351640378260263,0.0005660317018743282,0.00402844243729946
intrusions,nytimes,c_npmi_10,val,0.26507709416618275,0.20364770664870718,0.0010446921459065727,0.012435082392235645
intrusions,nytimes,c_npmi_10,wikitext_full,0.44716189342001084,0.3352794821111822,9.665415764103004e-09,2.7405858208396248e-05
intrusions,nytimes,c_v,full,0.3064800775656968,0.30142080376323255,0.00013651000205178832,0.00017802772305805222
intrusions,nytimes,c_v,train,0.3344269811446602,0.34203608582571066,2.8807679185271352e-05,1.835975419855404e-05
intrusions,nytimes,c_v,val,0.3221887309750543,0.33894814677193397,5.801764445413699e-05,2.207396152295929e-05
intrusions,nytimes,c_v,wikitext_full,0.4470850375496256,0.43546366781012935,9.728624677664057e-09,2.5594219327877723e-08
intrusions,all,c_npmi_10,full,0.31063217000299365,0.2702587680305165,3.92127434718201e-08,2.03252063189885e-06
intrusions,all,c_npmi_10,nytimes_full,0.25614216836437903,0.19778274529013093,7.01699071049558e-06,0.0005700168135182034
intrusions,all,c_npmi_10,train,0.3217975756331971,0.26787578599906703,1.1783200022989056e-08,2.517929252162153e-06
intrusions,all,c_npmi_10,val,0.21080334915633692,0.12323307483302003,0.0002356358909668197,0.032868329793315006
intrusions,all,c_npmi_10,wikitext_full,0.3906400096747224,0.34540300551150405,2.239758582104083e-12,7.855500280412037e-10
intrusions,all,c_v,full,0.3305284586929298,0.330931018829352,4.444768325647098e-09,4.2462161793850485e-09
intrusions,all,c_v,nytimes_full,0.31204731233890887,0.3123031661935738,3.376215935570942e-08,3.285810385529321e-08
intrusions,all,c_v,train,0.3449360725209001,0.3595257760131352,8.306382041837103e-10,1.389803592336297e-10
intrusions,all,c_v,val,0.23774930302265596,0.18095798024413892,3.1747134607443315e-05,0.0016482984602417567
intrusions,all,c_v,wikitext_full,0.42424253694873026,0.43288014703127314,1.549513180424208e-14,3.9341909463253155e-15
ratings,wikitext,c_npmi_10,full,0.4028523068230462,0.38561990757643444,3.206374914931064e-07,1.098201298839362e-06
ratings,wikitext,c_npmi_10,nytimes_full,0.3316543560712297,0.3002589011305257,3.384775200426406e-05,0.00018909385235735607
ratings,wikitext,c_npmi_10,train,0.46855423615606173,0.46882434410181634,1.4770188102211701e-09,1.441191449569396e-09
ratings,wikitext,c_npmi_10,val,0.26328935707360684,0.18746235081549262,0.001132806896017399,0.0216111972864754
ratings,wikitext,c_v,full,0.3935585545678494,0.4973927823287186,6.28241295607558e-07,9.478511474915703e-11
ratings,wikitext,c_v,nytimes_full,0.30872377705673654,0.39430748299300605,0.00012115673751702552,5.955458740611122e-07
ratings,wikitext,c_v,train,0.4328505798007872,0.5485343454321105,3.165559530561172e-08,3.6876962361959776e-13
ratings,wikitext,c_v,val,0.37527062816159085,0.2823007179967313,2.225815414174907e-06,0.0004652470386312823
ratings,nytimes,c_npmi_10,full,0.39340395362651126,0.30742165625678425,6.352005475315177e-07,0.00012985834346968567
ratings,nytimes,c_npmi_10,train,0.35995461196021217,0.2602595618886361,6.061325865630145e-06,0.0012978010798036575
ratings,nytimes,c_npmi_10,val,0.35954715899814277,0.2459448788312812,6.220705808448601e-06,0.002415435840361365
ratings,nytimes,c_npmi_10,wikitext_full,0.4602724539622282,0.2964866501730624,3.1038927594042294e-09,0.00022958899789683482
ratings,nytimes,c_v,full,0.42405540133312586,0.49958106316356593,6.389656191440158e-08,7.614297525449447e-11
ratings,nytimes,c_v,train,0.4818772126733547,0.5635442957070116,4.2870721166189683e-10,6.009780377240204e-14
ratings,nytimes,c_v,val,0.4426491236483829,0.5158110284501441,1.4133886001657105e-08,1.4281306812572987e-11
ratings,nytimes,c_v,wikitext_full,0.4598244206239979,0.47326076034449854,3.22931767509888e-09,9.59910507690993e-10
ratings,all,c_npmi_10,full,0.4165146940178327,0.3438971752584511,5.1120279141807594e-14,9.401489524053508e-10
ratings,all,c_npmi_10,nytimes_full,0.3812719189541445,0.31826576104782,8.131548231227644e-12,1.7328316157624285e-08
ratings,all,c_npmi_10,train,0.40468674396179677,0.32415076740718896,2.996927568640513e-13,9.087829781112595e-09
ratings,all,c_npmi_10,val,0.3768643159173221,0.22369658073763632,1.4707124063671017e-11,9.306334518227934e-05
ratings,all,c_npmi_10,wikitext_full,0.4376145010406373,0.3431659537819097,1.8250363095013985e-15,1.0254967453669513e-09
ratings,all,c_v,full,0.4040744736086522,0.485111738639087,3.278055001226285e-13,4.0868458031472735e-19
ratings,all,c_v,nytimes_full,0.38560993547054545,0.4297197168373973,4.498649218647747e-12,6.526175098450612e-15
ratings,all,c_v,train,0.4098057925730944,0.5211832627430969,1.4059520055926387e-13,2.716165253399067e-22
ratings,all,c_v,val,0.42758463758519644,0.3092962204418878,9.159194742351988e-15,4.513094012645571e-08
ratings,all,c_v,wikitext_full,0.4560140463802685,0.5308165692870916,8.210574573955024e-17,3.3076156363373715e-23
intrusions,wikitext,c_npmi_10,full,0.35715721163259606,0.3203352571506942,7.238453879394537e-06,6.434077957037591e-05
intrusions,wikitext,c_npmi_10,nytimes_full,0.28751108748191,0.252215065448892,0.00036047631212927965,0.0018479067243454836
intrusions,wikitext,c_npmi_10,train,0.38498470800837625,0.3690712382007517,1.1476694789121146e-06,3.3595626674438162e-06
intrusions,wikitext,c_npmi_10,val,0.17879986885379018,0.09310651942906016,0.028582605785422304,0.2571128110120949
intrusions,wikitext,c_v,full,0.3513949812763205,0.3560641559339741,1.0378571709609754e-05,7.754721106310256e-06
intrusions,wikitext,c_v,nytimes_full,0.2578944409477581,0.23435934444270082,0.001441545409688841,0.0038942182564209063
intrusions,wikitext,c_v,train,0.3203762803511508,0.34062964687753183,6.419410092176938e-05,1.9971703788428566e-05
intrusions,wikitext,c_v,val,0.16651808522769382,0.12277954767116732,0.041689868669289684,0.13443853711584122
intrusions,nytimes,c_npmi_10,full,0.27723651215440276,0.21504538915298735,0.0005934000634005342,0.00822436064104467
intrusions,nytimes,c_npmi_10,train,0.3115247218092999,0.2402705306947597,0.00010425015290695159,0.0030605071317670925
intrusions,nytimes,c_npmi_10,val,0.19954353802983116,0.1549866920061871,0.014360079424900585,0.05825528787567619
intrusions,nytimes,c_npmi_10,wikitext_full,0.443552270126438,0.3393817528761942,1.3104593403257278e-08,2.151275316870692e-05
intrusions,nytimes,c_v,full,0.33610777536319353,0.34639826560892045,2.610553407962174e-05,1.4105348835906981e-05
intrusions,nytimes,c_v,train,0.385074991831076,0.4082427904579795,1.1405111897233703e-06,2.1501698118821208e-07
intrusions,nytimes,c_v,val,0.3464727272977694,0.3694843696661987,1.4041541121526268e-05,3.269508502691155e-06
intrusions,nytimes,c_v,wikitext_full,0.4263972477673837,0.4125465636442892,5.310134180709858e-08,1.5549291836417882e-07
intrusions,all,c_npmi_10,full,0.29737657207406115,0.2705246912860293,1.5340876316851573e-07,1.9842697416376058e-06
intrusions,all,c_npmi_10,nytimes_full,0.28019408663073536,0.2194489059694674,8.139718247461724e-07,0.00012715163649480257
intrusions,all,c_npmi_10,train,0.30813062940104935,0.23558688730611704,5.099053769701805e-08,3.7623540770365304e-05
intrusions,all,c_npmi_10,val,0.1500707948597232,0.07122085846734773,0.009235546618363679,0.218699293201227
intrusions,all,c_npmi_10,wikitext_full,0.37432991493058454,0.32724101580839365,2.0595054006601725e-11,6.439499194979062e-09
intrusions,all,c_v,full,0.33957219152372675,0.3505420984417545,1.566708364177033e-09,4.2242887575613806e-10
intrusions,all,c_v,nytimes_full,0.31912829618379124,0.31815006354173714,1.5777966720896136e-08,1.754715243324135e-08
intrusions,all,c_v,train,0.3201601449773599,0.3351998042335333,1.4098927106072948e-08,2.6047461588312397e-09
intrusions,all,c_v,val,0.2449437525815577,0.19320002200878073,1.783725185844879e-05,0.0007679296330856283
intrusions,all,c_v,wikitext_full,0.3963715425338837,0.39855091676884374,9.971257870170291e-13,7.300000370777422e-13
ratings,wikitext,c_npmi_10,full,0.41221032631302423,0.42781641682168126,1.595067193958713e-07,4.74353833154756e-08
ratings,wikitext,c_npmi_10,nytimes_full,0.2631997215025114,0.30522841781007826,0.0011373989376926364,0.00014584468089070415
ratings,wikitext,c_npmi_10,train,0.4555976057841246,0.4443475648959372,4.679520594437563e-09,1.225822813814504e-08
ratings,wikitext,c_npmi_10,val,0.2562252460393282,0.18080467446496265,0.0015515804931670542,0.026818274698581952
ratings,wikitext,c_v,full,0.3617613465080053,0.46435285429445644,5.4000566575885015e-06,2.1581230532620526e-09
ratings,wikitext,c_v,nytimes_full,0.295751195317852,0.3797302200754666,0.0002383678100969816,1.6465403664738e-06
ratings,wikitext,c_v,train,0.37702901345788503,0.5080340409716109,1.977429340632134e-06,3.219878106467282e-11
ratings,wikitext,c_v,val,0.3718234749515124,0.27473306046144386,2.8013201452509283e-06,0.0006681092700211832
ratings,nytimes,c_npmi_10,full,0.381337622513864,0.2843099187334392,1.4753949612276589e-06,0.00042189798779683816
ratings,nytimes,c_npmi_10,train,0.3729163773956516,0.2602242824302165,2.6050878738960594e-06,0.0012998453809751546
ratings,nytimes,c_npmi_10,val,0.3768292368674984,0.24558734324961004,2.0042620444891797e-06,0.0024521189408860267
ratings,nytimes,c_npmi_10,wikitext_full,0.5041349878054554,0.31822475523808796,4.803168742733169e-11,7.232485637165396e-05
ratings,nytimes,c_v,full,0.42846116891566804,0.5378781608632689,4.5057289110459006e-08,1.2669196994093357e-12
ratings,nytimes,c_v,train,0.40400442914727847,0.5009455235000942,2.945635350788002e-07,6.637185063552233e-11
ratings,nytimes,c_v,val,0.43179618764576766,0.503310950756724,3.447286101323148e-08,5.223426738088844e-11
ratings,nytimes,c_v,wikitext_full,0.42865401910089473,0.4721292718754186,4.436849851783356e-08,1.06532884262407e-09
ratings,all,c_npmi_10,full,0.38221750543619265,0.31573535121220125,7.1524710256869564e-12,2.277361453930766e-08
ratings,all,c_npmi_10,nytimes_full,0.3740069826571493,0.298257521253854,2.1493402714567117e-11,1.4040716939762201e-07
ratings,all,c_npmi_10,train,0.39934979273176785,0.33169978255683874,6.507759484186734e-13,3.890634758446554e-09
ratings,all,c_npmi_10,val,0.3882978070279555,0.2341527981909745,3.1036765065648046e-12,4.2072015242845004e-05
ratings,all,c_npmi_10,wikitext_full,0.44932110912507994,0.33039329491229913,2.592733721756689e-16,4.51342804613015e-09
ratings,all,c_v,full,0.3839838242799767,0.4865200911535657,5.622085006168793e-12,3.1207466391703814e-19
ratings,all,c_v,nytimes_full,0.3896178529020709,0.44110701686891046,2.5832563412060712e-12,1.0276194700200387e-15
ratings,all,c_v,train,0.40645174426021957,0.507587685161709,2.3119371985238106e-13,4.742332054325952e-21
ratings,all,c_v,val,0.4048528799642595,0.31023551620134465,2.9248011090550117e-13,4.0886905911215744e-08
ratings,all,c_v,wikitext_full,0.42297723308177165,0.4961052214761504,1.8879306299806176e-14,4.81464382822429e-20
intrusions,wikitext,c_npmi_10,full,0.31577713541452584,0.30227620590491733,8.274319618429134e-05,0.00017026927123790236
intrusions,wikitext,c_npmi_10,nytimes_full,0.3464386191714511,0.29549258787473465,1.4070735164641297e-05,0.0002415280650280403
intrusions,wikitext,c_npmi_10,train,0.37319121071047723,0.37369127023575693,2.557836599323483e-06,2.4739439077075345e-06
intrusions,wikitext,c_npmi_10,val,0.14411751444257412,0.056202646213481845,0.07849203013967229,0.49453039919841535
intrusions,wikitext,c_v,full,0.35278991843184215,0.3635224591574291,9.517728710326805e-06,4.821715918696042e-06
intrusions,wikitext,c_v,nytimes_full,0.3607057158153003,0.3596640835874805,5.777607790761732e-06,6.174567912257049e-06
intrusions,wikitext,c_v,train,0.34166735052852903,0.36799886755964023,1.877007515984194e-05,3.604432867483757e-06
intrusions,wikitext,c_v,val,0.23597816854222523,0.1816987512209165,0.0036476702648612757,0.026061966014569112
intrusions,nytimes,c_npmi_10,full,0.27611486881234626,0.21847464013616516,0.0006258659989311824,0.007233484572954404
intrusions,nytimes,c_npmi_10,train,0.24603682040685657,0.19343770794925363,0.002406083361933069,0.01770426163696432
intrusions,nytimes,c_npmi_10,val,0.2377821209197935,0.16116966216580345,0.0033895522233753717,0.04880343170654622
intrusions,nytimes,c_npmi_10,wikitext_full,0.42150560280500277,0.33411279280481143,7.803615990543638e-08,2.9341124762274146e-05
intrusions,nytimes,c_v,full,0.3152473164233512,0.34006714581306924,8.517595897224944e-05,2.0653001670575462e-05
intrusions,nytimes,c_v,train,0.3516030474396391,0.3455838496583505,1.0245658977842323e-05,1.4821341283722793e-05
intrusions,nytimes,c_v,val,0.36308144593319314,0.3643887018583427,4.960765042911679e-06,4.559278934806153e-06
intrusions,nytimes,c_v,wikitext_full,0.44224799026885053,0.43936425886949376,1.4615577959773956e-08,1.8573542356615116e-08
intrusions,all,c_npmi_10,full,0.3140760425297272,0.27617258432244063,2.72054017085024e-08,1.1840205095820817e-06
intrusions,all,c_npmi_10,nytimes_full,0.24545738358357017,0.1948744208520994,1.710636303472849e-05,0.0006892307589706787
intrusions,all,c_npmi_10,train,0.30613502944435983,0.2590181887225777,6.276581893111583e-08,5.482956611230636e-06
intrusions,all,c_npmi_10,val,0.16504013227482844,0.0821853120845801,0.004152655967112841,0.15562168665514461
intrusions,all,c_npmi_10,wikitext_full,0.3941174020467018,0.3436355829296672,1.3733527872497417e-12,9.698585991738585e-10
intrusions,all,c_v,full,0.3693653143957115,0.3778035639814316,3.949699630401827e-11,1.2972101299528749e-11
intrusions,all,c_v,nytimes_full,0.33988937154256404,0.34976865417123487,1.5095179436856725e-09,4.641028341234783e-10
intrusions,all,c_v,train,0.3689239326808564,0.3816135474739354,4.1828654320191506e-11,7.763615689562713e-12
intrusions,all,c_v,val,0.25978904255589,0.1916129145660705,5.129602380592109e-06,0.0008501110196176938
intrusions,all,c_v,wikitext_full,0.394798970160152,0.41130065596766313,1.246967778118933e-12,1.1243915847129323e-13
ratings,wikitext,c_npmi_10,full,0.40273688762732796,0.42297927840252364,3.2336783199281773e-07,6.953541234615828e-08
ratings,wikitext,c_npmi_10,nytimes_full,0.3876275329621091,0.36864268866957406,9.54859371003452e-07,3.4554626727493077e-06
ratings,wikitext,c_npmi_10,train,0.4733416292126386,0.44907237046203335,9.527745476990985e-10,8.21531680508164e-09
ratings,wikitext,c_npmi_10,val,0.2838312313463225,0.19386650531629607,0.00043187296115458,0.017449104250105898
ratings,wikitext,c_v,full,0.4704100730449372,0.5610044203371654,1.2471736219371231e-09,8.22191178776264e-14
ratings,wikitext,c_v,nytimes_full,0.29919400705556365,0.38238256777994933,0.00019979483798145988,1.3733661020280725e-06
ratings,wikitext,c_v,train,0.4082416791212304,0.5359116595058203,2.150348518295485e-07,1.5835015695659018e-12
ratings,wikitext,c_v,val,0.3302474562721227,0.24523149475446174,3.671166822520987e-05,0.00248912925498172
ratings,nytimes,c_npmi_10,full,0.3483708656094096,0.23533421679597355,1.2504073509050254e-05,0.003744010256423112
ratings,nytimes,c_npmi_10,train,0.39390551670490764,0.2744852166741167,6.128868587389033e-07,0.0006759580493457412
ratings,nytimes,c_npmi_10,val,0.4116000360118841,0.2804955375998333,1.6704666285879725e-07,0.0005076651863488807
ratings,nytimes,c_npmi_10,wikitext_full,0.4554900494265388,0.24803192646788896,4.723587681352537e-09,0.0022110504434175713
ratings,nytimes,c_v,full,0.41204457376125425,0.5258210423754894,1.6152168044374575e-07,4.86359090330176e-12
ratings,nytimes,c_v,train,0.41040449975772614,0.5218794922097265,1.8281717928791238e-07,7.464289125610829e-12
ratings,nytimes,c_v,val,0.4375556146052115,0.5170125745075481,2.156152553583923e-08,1.2572382246669802e-11
ratings,nytimes,c_v,wikitext_full,0.46704827243161645,0.5242628270717182,1.6930686351543834e-09,5.764842404022244e-12
ratings,all,c_npmi_10,full,0.4122307489492591,0.3383269312463888,9.77884365295592e-14,1.8122455444435983e-09
ratings,all,c_npmi_10,nytimes_full,0.3375068938530327,0.2737281178742517,1.9938932605223018e-09,1.4826249586155792e-06
ratings,all,c_npmi_10,train,0.40465090004589704,0.33810276679036205,3.012715317003406e-13,1.8602415999024513e-09
ratings,all,c_npmi_10,val,0.3525896095487773,0.19899131646701992,3.2888761241795056e-10,0.000526345358625782
ratings,all,c_npmi_10,wikitext_full,0.4368631018486574,0.3460479922163579,2.0633046690144186e-15,7.271555733193117e-10
ratings,all,c_v,full,0.40418371682957577,0.5051183857073837,3.226073714125761e-13,7.864493374556307e-21
ratings,all,c_v,nytimes_full,0.3904138880304485,0.46512902691161784,2.311680711081302e-12,1.6459224976212803e-17
ratings,all,c_v,train,0.4471548331996466,0.5595775656865757,3.7415913999945806e-16,4.0557653449013085e-26
ratings,all,c_v,val,0.41253127142842694,0.30332288342164165,9.346674507288929e-14,8.389569154961877e-08
ratings,all,c_v,wikitext_full,0.41430016265838937,0.500844460007551,7.156699005499183e-14,1.8694287534333182e-20
intrusions,wikitext,c_npmi_10,full,0.38953551949218806,0.36345249826265574,8.352908189064289e-07,4.84352486499467e-06
intrusions,wikitext,c_npmi_10,nytimes_full,0.34554772852801585,0.2852653706108983,1.4853878221872102e-05,0.0004026218004874516
intrusions,wikitext,c_npmi_10,train,0.41995792236830304,0.3895615572547371,8.803272666877221e-08,8.337623528854685e-07
intrusions,wikitext,c_npmi_10,val,0.21384696560349445,0.1525757815725151,0.008597979884089524,0.06232725706460202
intrusions,wikitext,c_v,full,0.2768889391117256,0.2727032930501171,0.0006032907169552372,0.00073493460150234
intrusions,wikitext,c_v,nytimes_full,0.2851187449908055,0.2809662281565914,0.00040552607910691434,0.0004962737476373514
intrusions,wikitext,c_v,train,0.3311040328590705,0.3602951678137186,3.49420380002111e-05,5.931088600268637e-06
intrusions,wikitext,c_v,val,0.17050479330014753,0.13463510355147004,0.03697135268807556,0.10045947995815833
intrusions,nytimes,c_npmi_10,full,0.26508066282655196,0.20923960603857958,0.0010445227117675824,0.010177962821537849
intrusions,nytimes,c_npmi_10,train,0.29604481881495215,0.23886097756823266,0.00023482622076504347,0.003243166634087082
intrusions,nytimes,c_npmi_10,val,0.23572625682084644,0.16891331370529516,0.0036850892218254464,0.038798006085599336
intrusions,nytimes,c_npmi_10,wikitext_full,0.40223853196609155,0.31226582174026646,3.3541400035349445e-07,0.0001001607662524649
intrusions,nytimes,c_v,full,0.37332304189023036,0.3885010529645702,2.5354612891797736e-06,8.982235796342692e-07
intrusions,nytimes,c_v,train,0.3604716015585389,0.3650759203227729,5.864662618142828e-06,4.360773652830255e-06
intrusions,nytimes,c_v,val,0.35706106611447447,0.34365395083913325,7.282526098133349e-06,1.665735294348136e-05
intrusions,nytimes,c_v,wikitext_full,0.4401925339820115,0.4203126290168198,1.734202895946475e-08,8.563865991601483e-08
intrusions,all,c_npmi_10,full,0.28872709988941253,0.2547205527971606,3.6031967268615716e-07,7.918465568265473e-06
intrusions,all,c_npmi_10,nytimes_full,0.29627599053309106,0.24729746265774802,1.7128504706179023e-07,1.4714248545725567e-05
intrusions,all,c_npmi_10,train,0.3449908388905789,0.2832020557163058,8.252225791482217e-10,6.12614913222544e-07
intrusions,all,c_npmi_10,val,0.17791117680428428,0.0912180361882337,0.0019790221731914442,0.11487940053106055
intrusions,all,c_npmi_10,wikitext_full,0.4035742272564657,0.34279772049129015,3.5267314446010083e-13,1.071276189993191e-09
intrusions,all,c_v,full,0.3427125423843273,0.35367584317042355,1.0821446793279638e-09,2.877794793849851e-10
intrusions,all,c_v,nytimes_full,0.31296051259748003,0.3177562462336619,3.06412122996321e-08,1.83122321545118e-08
intrusions,all,c_v,train,0.3584437005899057,0.3854191799917362,1.5918837770508905e-10,4.618139004550838e-12
