dataset,model,topic_idx,human_idx,c_npmi_10_full,c_npmi_10_nytimes_full,c_npmi_10_test,c_npmi_10_train,c_npmi_10_val,c_uci_full,c_v_full,c_v_nytimes_full,c_v_test,c_v_train,c_v_val,u_mass_full,scores_raw,confidences_raw,c_npmi_10_wikitext_full,c_v_wikitext_full,task
nytimes,etm,5,21,0.2370141384,,0.236657643,0.2429447556,0.2360989606,2.363249399,0.8893834084,,0.889193765,0.8929291464,0.8917288341,-1.5898502922,1,1,0.2089701405,0.8810073765,intrusions
nytimes,etm,5,22,0.2370141384,,0.236657643,0.2429447556,0.2360989606,2.363249399,0.8893834084,,0.889193765,0.8929291464,0.8917288341,-1.5898502922,1,1,0.2089701405,0.8810073765,intrusions
nytimes,etm,5,23,0.2370141384,,0.236657643,0.2429447556,0.2360989606,2.363249399,0.8893834084,,0.889193765,0.8929291464,0.8917288341,-1.5898502922,1,1,0.2089701405,0.8810073765,intrusions
nytimes,etm,5,24,0.2370141384,,0.236657643,0.2429447556,0.2360989606,2.363249399,0.8893834084,,0.889193765,0.8929291464,0.8917288341,-1.5898502922,1,1,0.2089701405,0.8810073765,intrusions
nytimes,etm,5,25,0.2370141384,,0.236657643,0.2429447556,0.2360989606,2.363249399,0.8893834084,,0.889193765,0.8929291464,0.8917288341,-1.5898502922,1,1,0.2089701405,0.8810073765,intrusions
nytimes,etm,6,0,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,1,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,2,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,3,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,4,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,5,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,6,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,7,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,8,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,9,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,10,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,0,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,11,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,12,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,13,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,14,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,15,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,0,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,16,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,0,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,17,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,18,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,19,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,20,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,21,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,22,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,23,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,24,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,1,1,0.033187954,0.4140762655,intrusions
nytimes,etm,6,25,0.0329307385,,0.0327332087,0.0349485756,0.0321793894,0.1598986377,0.4167415397,,0.4167087762,0.417351174,0.4160092405,-1.6780073185,0,1,0.033187954,0.4140762655,intrusions
nytimes,etm,7,0,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,0,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,1,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,1,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,2,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,1,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,3,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,0,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,4,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,0,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,5,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,1,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,6,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,0,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,7,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,0,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,8,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,0,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,9,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,0,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,10,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,1,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,11,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,0,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,12,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,0,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,13,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,0,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,14,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,0,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,15,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,1,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,16,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,0,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,17,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,1,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,18,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,1,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,19,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,0,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,20,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,0,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,21,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,1,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,22,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,0,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,23,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,0,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,24,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,1,1,0.0315335039,0.443281099,intrusions
nytimes,etm,7,25,0.1962455412,,0.1959031695,0.2101438907,0.1937979538,1.6614466327,0.725573662,,0.7254352173,0.733345619,0.7152579606,-1.8540641516,0,1,0.0315335039,0.443281099,intrusions
nytimes,etm,8,0,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,0,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,1,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,0,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,2,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,1,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,3,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,1,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,4,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,0,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,5,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,0,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,6,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,1,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,7,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,0,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,8,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,0,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,9,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,0,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,10,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,1,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,11,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,0,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,12,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,1,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,13,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,0,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,14,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,0,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,15,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,1,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,16,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,0,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,17,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,1,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,18,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,1,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,19,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,1,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,20,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,0,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,21,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,1,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,22,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,1,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,23,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,0,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,24,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,0,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,8,25,0.1915341149,,0.1915031383,0.192987443,0.1930060407,2.0170985555,0.8237891633,,0.8238739676,0.8302645671,0.8199019149,-1.7793350841,0,1,0.1058924719,0.6030822499,intrusions
nytimes,etm,9,0,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,1,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,2,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,3,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,4,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,0,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,5,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,6,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,7,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,8,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,9,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,10,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,11,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,12,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,13,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,14,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,15,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,16,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,17,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,18,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,0,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,19,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,20,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,21,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,22,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,23,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,0,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,24,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,9,25,0.1181861855,,0.118263054,0.1150825373,0.1142048431,1.1786545438,0.6350696516,,0.6350878478,0.6321383541,0.6270652001,-2.1940931013,1,1,0.1260501194,0.6511252041,intrusions
nytimes,etm,10,0,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,0,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,1,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,1,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,2,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,0,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,3,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,0,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,4,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,0,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,5,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,0,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,6,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,0,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,7,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,0,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,8,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,1,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,9,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,1,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,10,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,1,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,11,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,0,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,12,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,1,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,13,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,1,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,14,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,0,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,15,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,0,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,16,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,0,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,17,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,0,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,18,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,0,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,19,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,1,1,0.1098705798,0.6290795544,intrusions
nytimes,etm,10,20,0.1180880469,,0.1179490674,0.1151830321,0.1142165167,1.0570287946,0.6367026302,,0.636565374,0.6360826154,0.6369919759,-1.9030608014,0,1,0.1098705798,0.6290795544,intrusions
